name,address,score,reviews count,avg price,province,description images
Cửa Hàng Chay Sala,Đường 19/5 nối dài,"4,1",161,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipPWUWB4P_ABbafRzekBXucAgprEhBLK7k0l6YsO, https://lh5.googleusercontent.com/p/AF1QipOzJgGmRLafvEQxqhB0gxDdIaQUV_b6NbuXqSc_, "
Bún nước lèo Dũng Chưởng,94a Đ. Đồng Khởi,"4,2",100,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipMdRkTJS4JgdMMN1f0v6wtyfBjKp7ERaCSYKBdf, https://lh5.googleusercontent.com/p/AF1QipMihWPw29va_Jpb1t--vihEtba2RfU3EOKJN37g, "
Koibito sushi,220 Đồng Khởi nối dài,"3,9",29,100.000-200.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipN0Iiz-Ty3N4csA5MJPy32i43xyvIDU6NoCfIj_, https://lh5.googleusercontent.com/p/AF1QipPFS6DPfRvS01B6m1SXJnMJNjLwSCfNPy6PdTCV, "
Quán cơm bảy cá,841 Điện Biên Phủ,"3,5",53,None,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipPb9IbhfYFKEc-qgWhFP9dcx4xVqOnfgQUY-_fw, https://lh5.googleusercontent.com/p/AF1QipNg6U9HOWGvCdYNYvUTS02RGVpDg0G5-O_Sxg1j, "
Quán Thịt Thỏ Nướng,"384B, Đường Lê Lợi, Khóm 4, Phường 1, Thành Phố Trà Vinh","4,3",24,None,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipOSCB5oHBzf_7ucC0VPBN53A1hTghWzEm-5pXwz, https://lh5.googleusercontent.com/p/AF1QipMaayAYASD9EYWMTMiX4x5vbDSARLF-2UwJEu4T, "
Quán Ăn Minh Trí,48 Phạm Ngũ Lão,"3,9",27,None,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipPfyiLCTHKsopFnd_-0P2vquU3yota4o_Ql6xEg, https://lh5.googleusercontent.com/p/AF1QipMJMWgBUw7WFX5t3MUGg3I8fljuzFzfJ1f1TWyI, "
Jollibee Nguyễn Đáng,403 Đ. Nguyễn Đáng,"4,4",62,100.000-200.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipOyeXpKOoISLgFLuPA_qocVIklnkS8vVZbCjVc, https://lh5.googleusercontent.com/p/AF1QipPAKcXOpM_3crkvwrfSe-U-iWU1ywBGbjwBxfUt, "
Mì Cay Sasin Trà Vinh,128 Nguyễn Thiện Thành,"3,8",186,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipM4YdQKuVig8zFL0VecW42VshZ8nEWPHHsUpblY, https://lh5.googleusercontent.com/p/AF1QipN-mXRVWo-Ocy_NNKkoQi75DzsCtuUBV0NqTog-, "
Bánh Canh - Cháo 64,64 Điện Biên Phủ,"4,3",70,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipOlmt2lXfdFGcl4IzPcTFh7e4CAzU9ToAYHvhRk, https://lh5.googleusercontent.com/p/AF1QipN-fcxKUFUhnd2Nx_tw4ytnrHKvcsEvU9CKX2M2, "
Quán Nem Nướng Ngã Ba Đuôi Cá,80 Phạm Ngũ Lão,"4,0",98,None,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipNCdbGcDUAp7Ovx5_QkgGZFh1XXsbRgqzoDeHlJ, https://lh5.googleusercontent.com/p/AF1QipPfSmIjqDseOQjUfy7UqR1f6ffE9hCpOqsOuOji, "
Quán Hải Sản 128,128 Điện Biên Phủ,"4,4",7,None,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipPaMuuzYxZ47qXxCCK5R5qE78xTOgVCgSoIiZVK, https://lh5.googleusercontent.com/p/AF1QipNqSi1smNd0TEvib56II20RbAEHbbwRxuYAtYBu, "
Bánh xèo Nysenl,103 Đ. Trương Văn Kĩnh,"4,4",44,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipM5LcpWq4YSoCwhzslfn9MHhjISk0ab3r3KoBDm, https://lh5.googleusercontent.com/p/AF1QipO9qgqNnq-C8vH_DM6lZn46LVrCAln5vW8pjlCc, "
Bún Nước Lèo Cô 4,59 Lý Thường Kiệt,"4,6",23,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipMk4XVADRif_h8S-e0vQZ7gNV4-qjiCeaKdbQUn, https://lh5.googleusercontent.com/p/AF1QipN-mp-wc-EJxtEyMpGXtXlKuZld2PkPo5K5mDVU, "
Pho Xanh Garden Coffee,"135E Phan Dinh Phung Str, Ward 6","4,0",429,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipMR9GYNptKhjalNy0thvsFcJzF6Y9nvqeFj2wAe, https://lh5.googleusercontent.com/p/AF1QipPsVgK6ZxHZkIUXVsS2AkdLqEKnKviuR_kTb1jz, "
KORENO 4 mì cay 7 cấp độ,64a Ngô Quyền,"4,0",33,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipNF8QXRQ-nJX4PeTqiaWUCfS270xAk3ZT9BJWjV, https://lh5.googleusercontent.com/p/AF1QipNveITQc2693N612DpZYJe9yZlx0s9osQTQK-SF, "
PHỞ TRƯỜNG THỌ TRÀ VINH CN1,"67-43, QL60","4,1",130,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipOhOBTbAoy03eTBpbkXJQRqpRcsm0ygjSZ0kV9x, https://lh5.googleusercontent.com/p/AF1QipNrxhChll2477pk8mV9Ko3uQUxs2sRZnmFWQGVs, "
Ẩm thực Lý Cai,333 Đường Trần Phú,"3,7",12,None,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipPgcf1-nD-cdmhA0j7O-yUkhCVYPgbtIMmRqSp3, https://lh5.googleusercontent.com/p/AF1QipPL1r0oeM0MmSpwG3w6QOiaF7vysWRQPJVh0Mlv, "
ILY GARDEN,"X8MM+536, 30 tháng 4","4,1",36,200.000-300.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipPCwq_Hhg2zWCHH6Wts0id8ux9ptlKE8bZYTnil, https://lh5.googleusercontent.com/p/AF1QipPmFGs7DjT50fdCcGNhCEb77-i9NIo7IioGVCcS, "
Bún Đậu Mắm Tôm 3 Miền Trà Vinh,2/14 Mười Chín Tháng Năm,"3,9",280,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipNJyemqk90uHQ2DbmszsRw1BFUa3NiAvH5BrXKO, https://lh5.googleusercontent.com/p/AF1QipN5xfNx9c8_tq0HXCP5hGSZLXVfHZy-k27mEdCP, "
Quán Ốc BÉ ĐẸP,487 Dương Quang Đông,"4,2",59,100.000-200.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipNcORonIxuTHOU1vSL6zgg0mW0NhkQR8XjYLw9V, https://lh5.googleusercontent.com/p/AF1QipP-SdWcQ4qjGoCYlAIP0GZJEr1oi-1Fzr5ttQEb, "
Coffee & Pizza Facebook Trà Vinh,117 Kiên Thị Nhẫn,"3,9",39,None,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipNKyCm4rP1brAnRmzO5QlZOgSjNS-ajPWYq2-K_, https://lh5.googleusercontent.com/p/AF1QipNk9ALr_D0aW-C1nYAhGJ45q5DAAw17_tjWMx2-, "
Bánh xèo Long Bình 2,Đ. Đồng Khởi,"4,0",67,1-100.000 ₫,Trà Vinh,"https://lh5.googleusercontent.com/p/AF1QipNGAC5CO7i76JXn3pL_ZKWipR_oc-xLuse9cmjc, https://lh5.googleusercontent.com/p/AF1QipOKNTndhyMEo83-hjdCNE1YSLVK2UL-UmJSAgZH, "
nhà hàng đầu bò,371 Đ. Phạm Văn Đồng,"4,2",505,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMWWxXGK_cOtm1KevRXqcG9Tr3EgKegs84p-s4G, https://lh5.googleusercontent.com/p/AF1QipOC2dyKwdMQhyste5zC0xE-LuL1S0ADrhao_Yom, "
Nhà hàng Thành Tín Tuyên Quang,"Đường Ngô Quyền, tổ 2 phường Minh Xuân, thành phố Tuyên Quang (khu ẩm thực Xuân Hòa mới,nhà máy đường cũ, nếu đi từ dốc Uỷ ban xuống thì đi hết đường nhựa rồi, Ngô Quyền","4,3",208,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNVPV1q6LwQ5oz4RRxBJyh1EW-WKeMnwe4-hidR, https://lh5.googleusercontent.com/p/AF1QipPOn1d_FW6P67YXocIS9TBKkwauMNDh1cL_DEU3, "
Nhà Hàng Dũng Cá Sông Lô,Tuyên Quang,"4,0",257,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMDAGNoaHH0lLeXKS0RJkCuSItMv3V3N6v3NoM9, https://lh5.googleusercontent.com/p/AF1QipOPPGX_sSZTcx9alVu4v6TnYFBARS1slyZswrOR, "
Nhà Hàng Ẩm Thực Việt,Tuyên Quang,"4,1",134,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipORgld7ZMWO5-G-4v70NgFVnZqhMIN3kA0vTORH, https://lh5.googleusercontent.com/p/AF1QipP6wDRdoE9ONQiPnW1Kfyz8zTrPRnrzjUcxi_jl, "
Nhà hàng Tràng An tuyên Quang,Đường Đ. Phạm Văn Đồng,"4,0",112,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOwvfFgnTI78qV4aUQjWXoO61OdUxjOcdJBatsZ, https://lh5.googleusercontent.com/p/AF1QipO_BFAFEd9mINpyOKtTGmw1KhBks3reCxEyCh5M, "
Nhà Hàng Biển Rừng,340 Đ. Phạm Văn Đồng,"4,0",105,300.000-400.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMoeHBankV0yE-HrkDI47n-WXWu9N7qaQOC6qk4, https://lh5.googleusercontent.com/p/AF1QipPUblEJ1ckeQ_c1q9aAIks00vgnOsMOB4hVmyg3, "
Hẻm Quán - Tuyên Quang,"64 Tổ 16 , Đường, Đ. 17 Tháng 8","3,9",141,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipM6ZEGucRLetmddcf4bxwVsn0xB8mStTWnHGBdt, https://lh5.googleusercontent.com/p/AF1QipOPobP18ypNv_tArVg3dXIYX4qr9axUWuKdCcSZ, "
Nhà Hàng 3 Chữ Lồng,18 P. Ngô Gia Khảm,"4,1",494,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNJF-JRUad1oAecmvXjfel11i_U8L4RYyKJ0O9m, https://lh5.googleusercontent.com/p/AF1QipNjzxG7HJoJDc_qVzXmQ2PB-aWJtmNKMQ6JLczW, "
Thuỷ vịt Hàm yên,R692+PPJ,"4,0",72,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPm0cCeTZg26SzjujVewFBLzdZUV-l91vr6p-SB, https://lh5.googleusercontent.com/p/AF1QipMdRnswcLrQDmh8yvb0kzAINMkyEVf2XSLseX03, "
Mộc Restaurant,124 Đ. Trần Hưng Đạo,"4,5",151,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPhwAUk4txDd9OKcDyfFzmJdBvWFh2d00q2H23b, https://lh5.googleusercontent.com/p/AF1QipNPO27FufIgKQ_2XW5Q7iw-4fl-l7hd2fMM6JK6, "
Buffet lẩu nướng cùng lúc Min-Max BBQ,135 Đường 17/8,"5,0","1,3 N",100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMbaDrgr7GVOIXGM3c3cNYOamkAXEL9g6BXcyMD, https://lh5.googleusercontent.com/p/AF1QipP9uNjpwYR-JJRwU6b_DYJXPa39Gda4z25r-DPN, "
Nhà hàng Royal,08 P. Mạc Đĩnh Chi,"4,6",420,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMa1Q98vXKelXXGx5TNRigcZn7kU03_9I0C-r-M, https://lh5.googleusercontent.com/p/AF1QipODtn3BEl8aSC-qs9tnyXRaZWa-7cmq7doCDji6, "
Nhà Hàng Cường Sâm 2,"R696+F29, Đ. Đinh Tiên Hoàng","4,0",236,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPQbTfP8t7PQDujdfY9T1mjJenEQWHAlcSCU0yO, https://lh5.googleusercontent.com/p/AF1QipM7YWd5CDbz-4NzNrrimuUHW0d5KCm0fiYGxpyY, "
Nhà Hàng Dân Tộc Quán,R5FQ+M9X,"3,8",108,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNHxqNJnADtMvt5_m1hnVmEIHUCMxDJALbEn9qc, https://lh5.googleusercontent.com/p/AF1QipOslCDqoB2sLeNJowjybGoZzeP3Tz1sX2iZ-BhU, "
Lẩu Thái Leng Keng - Tp. Tuyên Quang,3 tổ 10,"4,1",110,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipM37AtE6a4yiOUZUFmXeF5Ub7kH-_bAHO624Lsn, https://lh5.googleusercontent.com/p/AF1QipOW1iWqKrBp-O83h5BjtERpPShmuwmpG8grNNCK, "
Ẩm thực Việt 2,R6C4+J4V,"3,9",137,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPB-aGUozLPrwXcbEvBu31_QZNCNNPCplvQ-hYe, https://lh5.googleusercontent.com/p/AF1QipNm1NzVWYNjm9yJVAaCLTeUyEn83zXbMkDyrB1f, "
Chang’s Restaurant,"khu ẩm thực, tổ 2","4,6",78,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipP2a2Jsb1c7okv2MXtAjN9zRtAV111rOB5_UVWu, https://lh5.googleusercontent.com/p/AF1QipNfV30UZnHZDO_pi_G0XYDjLMFlf6ZbrKRYhP1c, "
Nhà Hàng MỴ Nương,Tuyên Quang,"4,6",44,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOmjBMqvKfxZ-kZnyC2XlIngtDLKeyKBcuyfSIT, https://lh5.googleusercontent.com/p/AF1QipNafAmrnCcsLiXd1B8_n9c95PPVIO8bJTOWAakX, "
Nhà Hàng Gốc Tếch Huyền Minh,"87, Đường Nguyễn Văn Cừ, Phường Minh Xuân, Thành Phố Tuyên Quang, Tỉnh Tuyên Quang","4,0",73,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPUMh-bikTn8DPL31obBwte9AnQROUkTG8MzvH-, https://lh5.googleusercontent.com/p/AF1QipMuzhbF7SL6KZIyk8ZgWRaqi0cplbhTx84AwFrY, "
Nhà hàng Vua Gà Tuyên Quang.,Tổ 16,"3,6",65,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipML0c1_YAc9Qevk-Wahj_k6NrXr61aL_LeQ4zQE, https://lh5.googleusercontent.com/p/AF1QipNBpDXolSVTAUffAZtAT-ve6DiHPMnth9PEkDWd, "
Cơm Phở Hảo Trang,83-85 Đ Phố Xã Tắc,"3,8",321,1-100.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNFdtQf4MSBCr6wihVWItsxkXn0KrswhFTvtLdM, https://lh5.googleusercontent.com/p/AF1QipPxTJ6kbuqQgtng1pxNaulXsEa1BLKebiyIK_E6, "
Nhà hàng TÂY BẮC 1,15 P. Hà Tuyên,"4,1",63,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOfpryid2abZByvstpgDwcVEj8HLhGZrCMTVVtN, https://lh5.googleusercontent.com/p/AF1QipN-kxtmj2oCdD1KqDiDD5LR9kVxcvcVJsnC-_a4, "
Nhà hàng 17.8 Kitchen & Wine - Lẩu Nấm An Khánh,"khu đô thị Việt Mỹ, Đ. Trần Phú","4,6",16,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipM0qpnZDS-6bTs54WP-Pc5se-Ev016NlntGsb6d, https://lh5.googleusercontent.com/p/AF1QipPdudFz_2IgkM3uPxh6aVfd3aJpo25hIq4ar5zS, "
Cơm Văn Phòng Buffet 30 Món - Lão Đại TP Tuyên Quang,110 Phố Xã Tắc,"4,4",34,1-100.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNwd_TNoZk4t5MriXyCqr7XeujmKBlR47Emazne, https://lh5.googleusercontent.com/p/AF1QipPfeDI3fsf7dZKfC5WDzCMGbCbsy9RFNtZJkCfW, "
Hải sản ba miền Tuyên Quang,07 ngõ 8 đường 17/8,"3,9",11,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOz7WbbxqbhODhJB8D3MsJbmbO24LK9D8xaTMWz, https://lh5.googleusercontent.com/p/AF1QipM1HERZcLhrPhdjKyh31NGllP64rO4Yt-2WGAZ6, "
Nhà Hàng Đại Hoàn,"km 15,5","4,0",107,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOQ3b34QaP7jVnSPfKa-l3aOuFE39CiXgyIzp8Q, https://lh5.googleusercontent.com/p/AF1QipNbTE3iYS4so4ZxOCAzNEcOAVutE8Y6emV3DPJx, "
Quán Ngon,252 P. Lý Nam Đế,"2,8",4,None,Tuyên Quang,
LÂM QUÁN,10 Đ. Trần Hưng Đạo,"4,3",23,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNrcyX4R9AGj8GpW-1OhAIgGbxRsaEbD4o5Owkc, https://lh5.googleusercontent.com/p/AF1QipNXuTi3C4agNHfcTRTMmB7niZcBdq75XJuPUxrC, "
Nhà Hàng Cường Vịt - Vịt 18 món,Tuyên Quang,"4,3",38,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOiupnoisYL2u01Xn7M7MxgRDhQYolIcmTvh6k7, https://lh5.googleusercontent.com/p/AF1QipMamHZqsuF-l-Beksg3kQHAFuWHViN3sgZpgmBO, "
Bến Sông Xưa,5 Đ. Chiến Thắng Sông Lô,"4,5",31,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNdOAN9gMORK5bfny1I7Obo12nxwaAcCjJA7h_8, https://lh5.googleusercontent.com/p/AF1QipPlLlYj8iAJzAY2BxTpVDDgWYjSAvk5ixe7FoyG, "
Nhà Hàng Xuân Chuyên Baby Tuyên Quang,500 Đường Trường Chinh,"3,8",41,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipP1CJWcHHRg14yBr5ICM5pb5MsYlpy472Xnm9mI, https://lh5.googleusercontent.com/p/AF1QipOG7i77cNCchiPzz04AoRVLXBxr33RyVfm0oiJ8, "
Nhà hàng Hoa Mai,Tuyên Quang,"3,8",38,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipM4apEiLVH4C9kqbiLkBA4ACkzs0mazdATu21Ek, https://lh5.googleusercontent.com/p/AF1QipNZCyyTepAdSaFdUWg-j5aCmEZDbrS4IgBZ4QRy, "
Chè Ngon Tuyên Quang - Chè Thái Hương - Heng Chè,158 Đ. Quang Trung,"4,6",45,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipM9xoBnD1q74Whd6bulVgiep7gmWO2s3Rkh4Wo9, https://lh5.googleusercontent.com/p/AF1QipOhxx3c88jVMhgbenA55cKT9SnrHlsWYOI8ztzU, "
Nhà hàng Garden BBQ,87 đường Đ. Chiến Thắng Sông Lô,"4,0",62,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNCWXhOkhDH1flqWN5ZRM1Bt204B1Gi9uqNHfU0, https://lh5.googleusercontent.com/p/AF1QipObcX2pNyhrWH1vyoUsY4DEAklbNVgkzhqvCxF0, "
Nhà Hàng Thái Công Thịt Chó Chặt,R683+M9X,"4,0",61,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPavgE0s-aANcWrH8C0Yi4T-71jk-hTA3JSN97m, https://lh5.googleusercontent.com/p/AF1QipMWrB5t-gMz5769wdoCobuAy8XiHf51PFQu0wc5, "
Nhà Hàng Dân Tộc Quán,"25, P Tân Hà","3,9",8,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipP30ymyZi4lPckYpR5LCk2plrMuZiVvedHWGOJp, https://lh5.googleusercontent.com/p/AF1QipN4qLj91AXX1yOiSTiRkoccRn_GidjO_5bFFWqL, "
Quán cơm ngon Quang Hòa km9 xã thái long tp tuyên quang,"P6RJ+M6C, QL2","4,0",1,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOZxnaCpQLKfqOAe-Wn43iZ8kBjMXTPlRJ43MII, https://lh5.googleusercontent.com/p/AF1QipNK-0qsk2eb3sssJLIYjqmntimTBZB_B9aCbG8B, "
Lẩu Ếch Khánh Đồng Tuyên Quang,136 P. Lương Sơn Tuyết,"3,9",14,100.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipN1LVNZ12hLeASY3TjSq1JhVZnauY4I6_JjC3vd, https://lh5.googleusercontent.com/p/AF1QipMYaPFkuQ28rVLVkgNThlJdX2VZZHUBorSqcqDB, "
Ngã 8 Quán,Tuyên Quang,"4,3",92,1-100.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNVMdxkOumqE3kk4l-aghMOeLZhu37e7_tZgziH, https://lh5.googleusercontent.com/p/AF1QipPwA0t-DzQLgqNjjpLpx-QnjaJfkfVZijNrbOxo, "
CẨM ĐIỀN QUÁN (Phở Chua Ngọt ),346 Đ. 17 Tháng 8,"4,2",13,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNw-15fHjLWel1OdLhT6cM6-1xY9I22kW3-zSz_, https://lh5.googleusercontent.com/p/AF1QipPwAWRFq9ne1w-9cyeaVhF_36wXeaHp4oQGSNDo, "
Quán Cá Vân kiên,R676+4GM,"3,6",34,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMjlZOOSFs5Vy1Xx_DsXJadDQSMS69oLOKOAM6Z, https://lh5.googleusercontent.com/p/AF1QipOwdviahjLfnQc0eC_7IwdkczM0e8vP1AzJzi_6, "
Thủy Mộc Quán,"Q6GM+RFM, Đồng Lem","4,3",41,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOYEL7EulJ2mme01h66Durg4uoTAUjq_wY9_6kk, https://lh5.googleusercontent.com/p/AF1QipM5bwEUv5LAhJidqnFTo1oAuIPTvcMuwAtvvX2c, "
Nhà Hàng Chiến Thùy Tuyên Quang,P7PH+W49,"4,0",22,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNpqG2Xm9bxQdCeQpa54b_bAp5iREQmH21W6zqy, https://lh5.googleusercontent.com/p/AF1QipPEhVgIuI2Ju2VqIplmcS7J6022fAa6typ6WTa-, "
Lẩu Nấm Cường Sâm,54 P. Song Hào,"3,9",17,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMawoLrs2uAh33vphNLtCifUrhQbs76hjK3E3-l, https://lh5.googleusercontent.com/p/AF1QipOL9qU1DsceAaMvRyZ8yAitSa4zFyGfrg1e-kz-, "
Nhà hàng Godden lotus,24 Đ. Chiến Thắng Sông Lô,"4,0",3,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPzYlRS_umPr3afQIL-F5Y7AF6pq_-caLPA7osX, https://lh5.googleusercontent.com/p/AF1QipN5DQCZ_j-bIbvl3SlztHMvdZNyCjqEgsHjqeIq, "
Asahi BBQ Tuyên Quang_Nướng Lẩu - Sushi,28 Đ. Chiến Thắng Sông Lô,"4,0",76,100.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipP1ehYnawS0RauTFdq9YFTYKG7I3jHYHSrD9oRh, https://lh5.googleusercontent.com/p/AF1QipN6Iv2OjKk_yvJ8YOyq_u71V0A5eusIvhnbFWsl, "
Xì Quách Quán-Lẩu cơm gọi món,Số 86 Đường Đ. Bình Thuận,"3,5",12,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipP98Wi6WEInxyapIy0diTfRLp1qPgTYkl_ZKlZB, "
Hankuk Gogi BBQ,186 P. Lý Nam Đế,"4,1",31,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMeTZ-tUR5qSdAoCWX4TvG_fzwjSHiDCt2r7npa, https://lh5.googleusercontent.com/p/AF1QipPdZyplPzpf4fmXiuKMTi7nTCDNyEVDFysU8QeC, "
Nhà hàng Sơn Thủy 168,Tuyên Quang,"4,0",174,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMRV_vOX6HDWfsDhaRsog3J1LZwE5LtB0hUtQ8w, https://lh5.googleusercontent.com/p/AF1QipMWn1Qw4S8eMsyTt1h72EhiYvWeY0IVyZSrrMut, "
Phở Lý Quốc Sư,Tuyên Quang,"4,1",26,1-100.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPcV1eFzZt0wofif-VnME4FrPWbYmjUtWZQLIH4, https://lh5.googleusercontent.com/p/AF1QipMEVf7bVmjf7vixZoni5IgKz2DvafpdpDzxPTai, "
Nhà Hàng Phúc Lộc,km 9,"3,8",335,1-100.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipObvz5vzC3yhltAp-iwIi4XcsoZSv2Gws_w1uwP, https://lh5.googleusercontent.com/p/AF1QipMswaOeGqi0AlYOE25qmdsk0FF9Ol9HJrEZnA6Z, "
Phở Bò gia truyền Cồ Kháng,"R687+984, Đ. Bình Thuận","3,9",112,1-100.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOEhI6QLu4Xw3CrthHyVSmMIL-H1mQrgzaQdlEu, https://lh5.googleusercontent.com/p/AF1QipNB4NutDQcnkpqqKrfLEeWl_gemaGlSAQ0bA8KH, "
Quán Lá Thắng Quân,P64G+WX2,"3,6",39,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMWroKSyjmQAIQOy85jnPBDwRu67rNLAibS-Tyc, https://lh5.googleusercontent.com/p/AF1QipOof5L45ZgwJ1jfDGd0RRG0l6RgRDmXcAawjRBD, "
Jollibee Vincom Plaza Tuyên Quang,260 Đ. Quang Trung,"4,8",49,1-100.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNMMOcdSLevgiNpd5DX9AaFWuma0ebF7YN9ZIjn, https://lh5.googleusercontent.com/p/AF1QipPo0j_nopoOAucvZw8napjvdrnXkA0lnAsQ-kPH, "
the food house,"R6C2+8WC, Đ. Quang Trung","4,0",9,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipO2gA3chrDsG5uivJOHQD6NZ_QjYd-1JKybNOA9, https://lh5.googleusercontent.com/p/AF1QipNGZ3-CX0OBrrSU10m4ZQdM_U-TLwpK_8m764E2, "
Lẩu Ngựa Chỉnh Trâm,26 Đ. Phan Thiết,"3,5",2,None,Tuyên Quang,
Khu Ẩm Thực TP Tuyên Quang,R6HC+F8,"4,0",1,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipM4RaDIUIiglKtBubfKIlhbl5Gt_QvO85i_DTEn, https://lh5.googleusercontent.com/p/AF1QipPxOB72uL-mEbaxhnEZ-zCs9FVUEvlwWAsxfVfN, "
